QTR,Course,Section,Enroll Code,TITLE,UNITS,Enrolled,INSTR_1,INSTR_2,INSTR_3,Finals Type,Grading Opt,Sec Status,MAX,Seats,PRE REQ,MAJ Limit,Min Limit,Days_1,Begin_1,End_1,Room_1,Cap_1,Days_2,Begin_2,End_2,Room_2,Cap_2,Days_3,Begin_3,End_3,Room_3,Cap_3,Closed,Delay Sect,Level,Type,Extract
S13,CMPSC   185  ,0101,08326,HUM-COMP INTERACT  , 4.0      ,00000,                              ,                              ,                              ,S,L, ,00050,0050 , ,Y, ,    F  ,1200,1250,PHELP2524 ,0055,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,CMPSC   189B ,0100,08342,SR CMPTR PRJCT     , 4.0      ,00000,SHERWOOD T P                  ,                              ,                              ,S,L,R,00040,0040 ,C,Y, , T     ,1530,1750,PHELP1401 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSC   189B ,0101,08359,SR CMPTR PRJCT     , 4.0      ,00000,                              ,                              ,                              ,S,L, ,00040,0040 ,C,Y, , T     ,1800,1850,PHELP1401 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,CMPSC   190A ,0100,48322,SP TOP: FOUNDATIONS, 4.0      ,00000,VAN DAM W                     ,                              ,                              ,S,L,R,00040,0040 , , , , T R   ,1230,1345,387  103  ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSC   190A ,0101,48330,SP TOP: FOUNDATIONS, 4.0      ,00000,                              ,                              ,                              ,S,L, ,00040,0040 , , , ,    F  ,0900,0950,GIRV 2120 ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,CMPSC   192  ,0100,08367,PROJECTS COMP SCI  , 4.0      ,00000,                              ,                              ,                              ,N,L, ,00020,0020 ,Y, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,CMPSC   193  ,0100,08375,INTERN IN INDUSTRY , 1.0- 4.0 ,00000,                              ,                              ,                              ,N,P, ,00005,0005 ,Y, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,CMPSC   196  ,0100,08383,UNDERGRAD RESEARCH , 2.0- 4.0 ,00000,                              ,                              ,                              ,S, , ,00010,0010 ,Y, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,CMPSC   199  ,0100,08391,IND STUD COMP SCI  , 1.0- 4.0 ,00000,                              ,                              ,                              ,N,P, ,00005,0005 ,C, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,CMPSC   211C ,0100,08409,PDE'S FINITE DIFF  , 4.0      ,00000,CENICEROS H                   ,                              ,                              ,S,L, ,00010,0010 , , , , T R   ,0930,1045,SH   6635 ,0040,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   219  ,0100,48348,SPARSE MATRIX      , 4.0      ,00000,GILBERT J R                   ,                              ,                              ,S,L, ,00040,0040 , , , ,M W    ,0900,1050,PHELP2510 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   220  ,0100,48355,THEO COMPUT & CMPLX, 4.0      ,00000,SU J                          ,                              ,                              ,S,L, ,00040,0040 , , , ,M W    ,0900,1050,PHELP1401 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   230  ,0100,08417,APPX NP-COMP & ALG , 4.0      ,00000,GONZALEZ T F                  ,                              ,                              ,S,L, ,00040,0040 , , , , T R   ,1100,1250,PHELP2510 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   263  ,0100,08433,MOD PROG LANG/IMPLE, 4.0      ,00000,KRINTZ C                      ,                              ,                              ,S,L, ,00040,0040 , , , ,M W    ,1700,1815,PHELP1401 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   270  ,0100,08458,OPERATING SYSTEMS  , 4.0      ,00000,WOLSKI R M                    ,                              ,                              ,S,L, ,00040,0040 , , , ,M W    ,1100,1250,PHELP2510 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   281B ,0100,08466,ADV TOP COMP VISION, 4.0      ,00000,WANG Y F                      ,                              ,                              ,N,L, ,00020,0020 , , , ,M W    ,1100,1250,PHELP1401 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   290C ,0100,48363,SP TOP: PROG LANG  , 4.0      ,00000,BULTAN T                      ,                              ,                              ,N,L, ,00040,0040 , , , , T R   ,1100,1250,PHELP1401 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   290D ,0100,48371,SP TOP: INFO MGMT  , 4.0      ,00000,SINGH A K                     ,                              ,                              ,S,L, ,00040,0040 , , , , T R   ,1300,1450,PHELP1401 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   290G ,0100,48397,SP TOP: SECURITY   , 4.0      ,00000,KOC C K                       ,                              ,                              ,N,L, ,00040,0040 , , , ,M W    ,1300,1450,PHELP2510 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   290I ,0100,08482,SP TOP: INTELL SYST, 4.0      ,00000,TURK M A                      ,                              ,                              ,N,L, ,00040,0040 , , , , T R   ,1500,1650,PHELP2510 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   502  ,0100,08524,TEACHING COMPTR SCI, 1.0- 4.0 ,00000,SURI S                        ,                              ,                              ,N,P, ,00030,0030 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   592  ,0100,08532,GP STD: CONTROLS   , 1.0      ,00000,                              ,                              ,                              ,N,P, ,00005,0005 , , , ,    F  ,1400,1650,WEBB 1100 ,0092,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   593  ,0100,08540,CS GRAD TUT        , 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00020,0020 , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,CMPSC   594  ,0100,08557,COMP SCI GRAD SEM  , 1.0- 5.0 ,00000,KAYFETZ J L                   ,                              ,                              ,S,P, ,00015,0015 , ,Y, , T R   ,0900,1050,PHELP1401 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,CMPSC   596  ,0100,08573,DIRECTED RESEARCH  , 2.0-12.0 ,00000,                              ,                              ,                              ,N, , ,00030,0030 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,CMPSC   597  ,0100,08581,STUD M S/PH.D EXAMS, 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00030,0030 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,CMPSC   598  ,0100,08599,THESIS RES PREP    , 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00030,0030 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,CMPSC   599  ,0100,08607,PH.D DIS RES PREP  , 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00015,0015 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,CMPSCCS   1A ,0100,08615,COMPUTER PROG & ORG, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   1A ,0200,08623,COMPUTER PROG & ORG, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   1B ,0100,08631,COMPUTER PROG & ORG, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   1B ,0200,08649,COMPUTER PROG & ORG, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   1L ,0100,08656,PROGRAMMING LAB    , 1.0- 4.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   1L ,0200,08664,PROGRAMMING LAB    , 1.0- 4.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   1L ,0300,08672,PROGRAMMING LAB    , 1.0- 4.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   2  ,0100,08680,FOUNDATIONS CMP SCI, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   2  ,0200,08698,FOUNDATIONS CMP SCI, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS   2  ,0300,08706,FOUNDATIONS CMP SCI, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS  10  ,0100,08714,COMP SCI COLLOQUIUM, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS  10  ,0200,08722,COMP SCI COLLOQUIUM, 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS  20  ,0100,08730,SPEC TOPICS CMPSC  , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS  20  ,0200,08748,SPEC TOPICS CMPSC  , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,CMPSCCS 130A ,0100,08755,ADV TOPICS CMPSC   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSCCS 130A ,0200,08763,ADV TOPICS CMPSC   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSCCS 130B ,0100,08771,ADV TOPICS CMPSC   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSCCS 130B ,0200,08789,ADV TOPICS CMPSC   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSCCS 130C ,0100,08797,ADV TOPICS CMPSC   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSCCS 130C ,0200,08805,ADV TOPICS CMPSC   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSCCS 130D ,0100,08813,ADV TOPICS CMPSC   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,CMPSCCS 130D ,0200,08821,ADV TOPICS CMPSC   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
